molecule_name,X,Y,Z
dsgdb9nsd_091885,3.1513,-1.5048,0.3452
dsgdb9nsd_091886,1.8772,-2.9513,-0.0121
dsgdb9nsd_091887,1.4086,-1.4946,-0.8788
dsgdb9nsd_091888,0.9524,-3.1751,-1.3442
dsgdb9nsd_091889,1.498,-2.9782,0.7369
dsgdb9nsd_091892,2.4433,-1.9501,-0.4709
dsgdb9nsd_091893,0.8861,-1.7991,0.0368
dsgdb9nsd_091897,1.412,-0.5374,0.7961
dsgdb9nsd_091898,1.6099,0.5474,0.6227
dsgdb9nsd_091899,1.7193,0.8466,-0.6131
dsgdb9nsd_091901,0.95,-1.744,-0.1455
dsgdb9nsd_091902,-0.1301,-0.1954,-0.1786
dsgdb9nsd_091904,-0.8635,-0.8528,-1.4096
dsgdb9nsd_091906,-0.7458,-0.8633,-0.6339
dsgdb9nsd_091907,0.4508,-1.4813,-1.012
dsgdb9nsd_091908,1.2593,-1.8676,0.1109
dsgdb9nsd_091909,0.9074,-0.8351,-0.7718
dsgdb9nsd_091911,-0.6529,0.5397,-2.2422
dsgdb9nsd_091912,0.1884,-0.2459,-0.2462
dsgdb9nsd_091913,-0.0613,0.0142,-0.2395
dsgdb9nsd_091914,0.0566,0.745,-0.8649
dsgdb9nsd_091915,-1.2572,-0.4638,-0.597
dsgdb9nsd_091917,-0.493,2.0111,-0.5585
dsgdb9nsd_091918,-0.7122,-0.5412,-1.524
dsgdb9nsd_091919,-0.7358,0.3331,-2.0755
dsgdb9nsd_091921,-0.0175,-0.6063,-0.1387
dsgdb9nsd_091922,1.0753,-0.0089,-1.1837
dsgdb9nsd_091925,-0.3693,1.0934,1.0991
dsgdb9nsd_091929,-0.5121,1.231,0.7372
dsgdb9nsd_091930,-1.0721,0.5576,-2.1756
dsgdb9nsd_091932,0.1353,1.3752,0.5551
dsgdb9nsd_091933,2.1176,-0.0529,1.1722
dsgdb9nsd_091934,0.3228,-1.9155,-0.1669
dsgdb9nsd_091937,-0.5703,1.0124,0.4049
dsgdb9nsd_091939,-0.8828,0.3697,-1.5211
dsgdb9nsd_091941,-1.1696,0.9122,0.4579
dsgdb9nsd_091942,-1.7769,1.8599,1.0742
dsgdb9nsd_091944,-1.4078,0.1623,1.2499
dsgdb9nsd_091946,0.9818,0.5893,1.2204
dsgdb9nsd_091950,0.2208,1.3271,1.3316
dsgdb9nsd_091952,-1.0776,0.8741,0.5728
dsgdb9nsd_091953,-0.8274,2.2425,1.0819
dsgdb9nsd_091954,-0.1627,1.4108,2.0362
dsgdb9nsd_091955,-0.5188,-1.1365,-0.4348
dsgdb9nsd_091958,1.2144,-0.7287,0.3448
dsgdb9nsd_091960,1.7698,-0.941,1.28
dsgdb9nsd_091964,-1.4707,-2.5064,-0.4037
dsgdb9nsd_091965,0.4803,-1.7497,1.8181
dsgdb9nsd_091967,-0.5454,-1.2435,0.3775
dsgdb9nsd_091968,0.5348,1.3245,0.415
dsgdb9nsd_091969,0.0795,2.6652,-0.1092
dsgdb9nsd_091970,-0.4612,1.8,-1.0435
dsgdb9nsd_091972,1.9465,-3.1244,1.8188
dsgdb9nsd_091974,3.913,2.1355,-0.4433
dsgdb9nsd_091976,-3.6634,2.653,2.6944
dsgdb9nsd_091977,0.7739,0.1583,-1.8544
dsgdb9nsd_091978,-2.8561,3.3046,2.9788
dsgdb9nsd_091979,2.4287,1.4214,-0.9655
dsgdb9nsd_091980,-0.4277,-0.7612,-0.2932
dsgdb9nsd_091981,2.7237,-0.0158,-1.4023
dsgdb9nsd_091982,2.1808,-2.5444,1.3006
dsgdb9nsd_091984,-4.4796,1.1094,2.7115
dsgdb9nsd_091985,-0.6517,1.0838,1.9517
dsgdb9nsd_091986,-3.7764,2.3176,2.9603
dsgdb9nsd_091989,1.6891,0.8459,-0.7882
dsgdb9nsd_091990,4.9069,1.3489,-1.7105
dsgdb9nsd_091991,1.806,2.2535,-0.0351
dsgdb9nsd_091993,1.8881,-2.6544,-1.2321
dsgdb9nsd_091999,2.9234,0.3875,0.2796
dsgdb9nsd_092002,3.455,-0.8605,-0.3813
dsgdb9nsd_092003,2.7687,0.295,-1.213
dsgdb9nsd_092004,1.6037,1.2366,0.7722
dsgdb9nsd_092005,1.8292,-0.4491,0.5119
dsgdb9nsd_092009,1.2191,-0.2827,-1.2152
dsgdb9nsd_092012,-0.3176,-1.4187,-1.7065
dsgdb9nsd_092014,0.0392,-0.6142,-1.659
dsgdb9nsd_092015,-1.22,-1.2582,-0.7359
dsgdb9nsd_092016,-0.0784,0.5433,-2.2943
dsgdb9nsd_092019,0.4331,-0.7509,-0.8252
dsgdb9nsd_092020,1.4722,1.1096,-2.275
dsgdb9nsd_092021,1.3218,-0.3958,-2.8798
dsgdb9nsd_092023,0.5842,0.0187,-1.0085
dsgdb9nsd_092024,-0.1309,0.8105,-1.0153
dsgdb9nsd_092027,0.5698,0.2125,1.0163
dsgdb9nsd_092029,-1.1048,1.4511,-0.3311
dsgdb9nsd_092030,-1.3586,-0.1509,-0.8618
dsgdb9nsd_092031,-0.281,-2.0832,-0.104
dsgdb9nsd_092033,-1.464,1.1274,-1.5692
dsgdb9nsd_092034,-1.7079,-0.4814,-2.0848
dsgdb9nsd_092035,0.5683,-0.8827,-1.9447
dsgdb9nsd_092043,-1.7715,1.9099,1.4372
dsgdb9nsd_092044,-0.0274,1.4953,2.1627
dsgdb9nsd_092045,0.177,-0.2473,-0.2233
dsgdb9nsd_092047,1.7189,-0.2961,-1.5406
dsgdb9nsd_092049,-1.6442,-1.7446,-1.5636
dsgdb9nsd_092051,-2.3781,-1.7376,-0.7134
dsgdb9nsd_092052,-2.2599,-3.3587,-1.0558
dsgdb9nsd_092053,-0.7705,-2.1275,-0.2952
dsgdb9nsd_092054,-2.3164,-1.6869,-1.5154
dsgdb9nsd_092055,-0.8171,-1.9037,-2.9614
dsgdb9nsd_092056,-0.8934,-0.6262,-0.9521
dsgdb9nsd_092059,2.1912,-1.9329,1.3051
dsgdb9nsd_092060,2.1463,-3.5717,1.6174
dsgdb9nsd_092062,-3.1267,-0.4011,-1.164
dsgdb9nsd_092064,-2.321,-2.1203,-1.5476
dsgdb9nsd_092066,-2.9969,-2.2471,-0.2883
dsgdb9nsd_092068,-1.7703,-3.5134,1.388
dsgdb9nsd_092071,-2.5677,-2.1346,-0.5438
dsgdb9nsd_092072,-2.9074,0.0703,-1.0998
dsgdb9nsd_092073,-4.1475,0.3231,-0.6504
dsgdb9nsd_092075,3.38,1.5138,-0.9833
dsgdb9nsd_092076,-1.9772,-0.3546,0.0783
dsgdb9nsd_092079,-2.2111,1.2699,-0.1419
dsgdb9nsd_092080,-0.0875,-0.0398,-0.2426
dsgdb9nsd_092081,-0.5678,-1.3843,-0.7686
dsgdb9nsd_092082,0.1393,0.7857,-1.0099
dsgdb9nsd_092084,-0.772,-0.4404,-1.5867
dsgdb9nsd_092086,0.3902,2.262,-0.3845
dsgdb9nsd_092088,-0.4828,-0.3756,-0.4982
dsgdb9nsd_092089,-0.8112,-0.0186,-1.8058
dsgdb9nsd_092091,-3.7355,0.8999,-1.0001
dsgdb9nsd_092096,-0.0685,0.5577,-0.775
dsgdb9nsd_092097,-1.3479,0.7281,0.6322
dsgdb9nsd_092098,-0.5849,0.2527,1.6115
dsgdb9nsd_092099,1.3086,0.7237,0.6645
dsgdb9nsd_092100,-0.091,1.5514,0.0911
dsgdb9nsd_092102,0.8849,0.6629,-0.5204
dsgdb9nsd_092103,1.6966,-0.2153,0.824
dsgdb9nsd_092104,-0.7237,0.7256,-0.6583
dsgdb9nsd_092105,1.1783,1.6834,1.421
dsgdb9nsd_092106,0.1253,0.0401,-0.2135
dsgdb9nsd_092107,0.3646,1.314,0.0732
dsgdb9nsd_092110,1.3838,-0.8147,-0.4507
dsgdb9nsd_092111,1.5547,0.3733,-0.1468
dsgdb9nsd_092112,0.5429,-0.6584,1.8616
dsgdb9nsd_092113,-0.7694,2.0088,-0.1744
dsgdb9nsd_092116,-0.1532,-1.3494,1.0843
dsgdb9nsd_092117,-0.7798,0.701,1.2558
dsgdb9nsd_092118,0.6986,0.0637,-0.8378
dsgdb9nsd_092119,0.2536,0.1968,0.4838
dsgdb9nsd_092123,-1.1277,-0.7532,-1.3349
dsgdb9nsd_092126,-1.4932,2.3256,1.1907
dsgdb9nsd_092128,-0.9738,1.0745,-0.5269
dsgdb9nsd_092133,-1.2066,-0.7727,-0.4744
dsgdb9nsd_092134,-0.7391,1.1734,0.1486
dsgdb9nsd_092135,-0.4692,1.5812,-1.2097
dsgdb9nsd_092137,-0.3359,-0.2762,-0.7505
dsgdb9nsd_092138,-1.1184,-0.7507,0.2421
dsgdb9nsd_092139,0.1375,1.054,-0.7461
dsgdb9nsd_092141,-0.7202,2.2137,0.064
dsgdb9nsd_092142,-1.0609,0.2538,-1.1974
dsgdb9nsd_092143,-0.9648,1.1817,1.8898
dsgdb9nsd_092145,-0.3535,0.5048,0.7429
dsgdb9nsd_092147,-0.4537,1.0598,-0.2014
dsgdb9nsd_092150,-0.9876,-0.4226,-1.1872
dsgdb9nsd_092151,0.1254,-1.0323,-0.5867
dsgdb9nsd_092152,-0.3883,-0.6031,0.4968
dsgdb9nsd_092155,-0.6708,1.026,-0.7963
dsgdb9nsd_092156,0.9305,-1.2224,1.8783
dsgdb9nsd_092157,2.4665,0.7553,0.2817
dsgdb9nsd_092158,0.3619,-2.3968,0.052
dsgdb9nsd_092159,-0.2926,0.5234,-1.1719
dsgdb9nsd_092160,-0.5413,1.95,-0.0849
dsgdb9nsd_092161,0.8571,1.0098,-0.4863
dsgdb9nsd_092162,0.4656,-1.775,-1.5564
dsgdb9nsd_092163,-0.0296,-0.1535,-0.2155
dsgdb9nsd_092164,0.0017,-0.6236,0.9087
dsgdb9nsd_092166,0.6164,-0.0685,-0.3501
dsgdb9nsd_092168,0.0346,0.7183,1.6247
dsgdb9nsd_092171,0.4181,1.3863,-0.0843
dsgdb9nsd_092173,-0.7386,1.5119,0.6055
dsgdb9nsd_092174,0.0109,0.0433,0.0653
dsgdb9nsd_092177,0.1442,-0.0499,-0.1197
dsgdb9nsd_092178,-0.0972,0.0867,-0.0153
dsgdb9nsd_092179,0.4962,-0.3292,1.1773
dsgdb9nsd_092180,0.0247,0.9348,1.8807
dsgdb9nsd_092185,0.1734,0.0236,1.3205
dsgdb9nsd_092186,0.7309,1.3326,0.5347
dsgdb9nsd_092187,-0.798,-0.1849,2.74
dsgdb9nsd_092188,-2.425,1.8297,-0.2711
dsgdb9nsd_092189,2.3552,0.4259,1.0406
dsgdb9nsd_092191,1.5745,-0.6841,0.2653
dsgdb9nsd_092193,-0.5774,0.8142,1.3873
dsgdb9nsd_092194,1.1732,-1.2097,0.3733
dsgdb9nsd_092195,-0.7778,-1.3919,0.5597
dsgdb9nsd_092196,0.1318,-0.5661,0.8336
dsgdb9nsd_092197,-0.7493,-1.3063,0.4103
dsgdb9nsd_092199,-1.0286,1.7983,0.8158
dsgdb9nsd_092200,1.5719,-0.2382,0.8339
dsgdb9nsd_092202,-0.4606,1.1092,1.2099
dsgdb9nsd_092203,0.7849,-0.5115,1.5185
dsgdb9nsd_092204,0.5676,0.2366,0.5822
dsgdb9nsd_092205,0.1809,0.1405,0.5855
dsgdb9nsd_092207,-0.9937,-0.0803,1.5111
dsgdb9nsd_092208,-0.9739,0.34,0.7479
dsgdb9nsd_092209,0.0338,1.2448,0.5267
dsgdb9nsd_092210,-2.3123,1.0859,1.2941
dsgdb9nsd_092211,-1.3725,0.9306,1.9109
dsgdb9nsd_092212,0.8038,1.293,1.0198
dsgdb9nsd_092213,-0.0677,-0.0295,-0.1417
dsgdb9nsd_092218,0.8939,-1.487,-1.6653
dsgdb9nsd_092219,-0.6607,0.9791,-0.5781
dsgdb9nsd_092220,-2.3909,1.3132,-0.3823
dsgdb9nsd_092222,-0.115,0.0778,0.2303
dsgdb9nsd_092224,-0.8666,0.8393,0.7653
dsgdb9nsd_092229,-1.1467,0.0882,1.2012
dsgdb9nsd_092230,0.8668,-0.7232,1.2829
dsgdb9nsd_092233,-2.8414,-0.0127,0.7665
dsgdb9nsd_092234,-2.3022,1.2472,1.132
dsgdb9nsd_092235,2.3025,1.4777,-0.3035
dsgdb9nsd_092236,1.6194,0.0701,0.4796
dsgdb9nsd_092237,-2.7924,-1.028,0.2156
dsgdb9nsd_092239,-0.0658,-0.1168,-0.0719
dsgdb9nsd_092240,-0.1414,0.8508,1.1801
dsgdb9nsd_092241,-1.7934,0.3945,-0.5368
dsgdb9nsd_092243,-0.6457,-1.4461,-0.774
dsgdb9nsd_092245,-2.2431,-0.3939,0.6773
dsgdb9nsd_092246,1.2247,-1.2345,0.1984
dsgdb9nsd_092247,1.0152,-0.2628,1.238
dsgdb9nsd_092248,-0.6061,-1.0042,-0.378
dsgdb9nsd_092250,-1.5691,0.6196,0.2277
dsgdb9nsd_092253,-0.9745,1.3291,0.3995
dsgdb9nsd_092254,2.6177,0.795,1.2703
dsgdb9nsd_092255,1.5937,1.4967,0.7025
dsgdb9nsd_092257,1.2155,-0.002,1.8118
dsgdb9nsd_092259,-1.1728,-0.5431,0.3298
dsgdb9nsd_092260,-2.9436,-0.1297,-0.1176
dsgdb9nsd_092265,1.6635,-0.0318,-0.1481
dsgdb9nsd_092266,-0.8061,-0.6891,0.1238
dsgdb9nsd_092267,-1.0958,-0.9638,-2.2397
dsgdb9nsd_092268,-0.0372,0.031,-0.1157
dsgdb9nsd_092270,0.4316,-0.3222,-1.3009
dsgdb9nsd_092271,-0.3233,1.3231,0.7597
dsgdb9nsd_092272,-1.6599,1.0472,1.1431
dsgdb9nsd_092273,-1.1614,-0.3855,1.1323
dsgdb9nsd_092274,-0.3131,-0.259,0.0833
dsgdb9nsd_092276,2.0708,-0.1778,-0.6075
dsgdb9nsd_092277,0.2938,1.3034,-0.1657
dsgdb9nsd_092279,0.7115,1.2414,0.6401
dsgdb9nsd_092280,-0.7835,0.6576,-0.4098
dsgdb9nsd_092281,-1.4182,-1.0039,0.6368
dsgdb9nsd_092283,-1.086,-1.0058,0.9156
dsgdb9nsd_092287,1.6213,1.2496,1.0042
dsgdb9nsd_092291,-1.1576,-0.0567,2.0442
dsgdb9nsd_092293,-1.4822,0.7294,0.3995
dsgdb9nsd_092296,0.0506,-2.78,-0.1762
dsgdb9nsd_092301,-0.4519,-4.1159,0.9609
dsgdb9nsd_092302,1.1459,-4.7927,0.3773
dsgdb9nsd_092304,0.0322,-1.5443,0.4724
dsgdb9nsd_092306,-0.0829,-1.6972,0.6893
dsgdb9nsd_092308,-1.3125,-2.7365,0.2188
dsgdb9nsd_092310,0.7785,-2.6537,-0.4208
dsgdb9nsd_092311,0.259,-3.7513,0.4331
dsgdb9nsd_092312,-0.8815,-2.1458,1.2128
dsgdb9nsd_092313,-1.9434,-1.3039,0.6401
dsgdb9nsd_092314,2.6439,2.9917,-0.3316
dsgdb9nsd_092315,3.6528,-2.6451,0.2626
dsgdb9nsd_092316,2.7114,-2.349,0.5392
dsgdb9nsd_092318,2.4887,-1.58,1.6375
dsgdb9nsd_092319,1.0972,-1.3071,0.864
dsgdb9nsd_092320,0.0425,-1.3904,0.0198
dsgdb9nsd_092321,0.9295,-0.6152,-0.3562
dsgdb9nsd_092322,-0.6319,0.9077,0.312
dsgdb9nsd_092323,0.1888,0.111,0.1282
dsgdb9nsd_092324,0.8976,1.5058,-0.271
dsgdb9nsd_092326,0.0124,-0.0359,0.1738
dsgdb9nsd_092327,1.3697,0.1105,-0.1325
dsgdb9nsd_092328,-0.6649,0.0089,1.2155
dsgdb9nsd_092331,-0.2107,1.5299,-0.0545
dsgdb9nsd_092333,0.7817,1.1177,0.7737
dsgdb9nsd_092335,1.7373,1.3019,0.6105
dsgdb9nsd_092336,0.8537,0.2652,1.7983
dsgdb9nsd_092337,-0.6126,1.5207,1.6126
dsgdb9nsd_092338,-1.9322,-0.8801,0.506
dsgdb9nsd_092340,-2.8313,1.5669,-0.0547
dsgdb9nsd_092342,0.8665,-0,1.0007
dsgdb9nsd_092344,0.7595,0.9496,-0.3622
dsgdb9nsd_092346,0.9836,-1.0357,-0.3694
dsgdb9nsd_092347,0.4351,-0.877,1.0899
dsgdb9nsd_092349,1.5488,0,-0.539
dsgdb9nsd_092351,-0.87,-0.0007,0.6587
dsgdb9nsd_092352,0.8071,1.0441,-0.5516
dsgdb9nsd_092353,-0.7061,-0.4401,-0.7945
dsgdb9nsd_092354,-0.2012,0.1006,0.4568
dsgdb9nsd_092355,-1.5469,-1.3851,-1.03
dsgdb9nsd_092357,-0.1039,1.7079,0.0457
dsgdb9nsd_092358,-0.1494,-0.5479,-0.8621
dsgdb9nsd_092359,1.1042,1.8771,-0.9091
dsgdb9nsd_092360,-0.818,2.0224,-1.2413
dsgdb9nsd_092365,-1.1805,0.3042,0.4484
dsgdb9nsd_092366,0.5957,0.3637,-1.2798
dsgdb9nsd_092367,0.1626,1.3485,-0.3253
dsgdb9nsd_092369,1.6205,1.7727,0.8256
dsgdb9nsd_092370,0.191,1.9702,1.3037
dsgdb9nsd_092373,0.1569,0.4965,1.3947
dsgdb9nsd_092374,0.0946,-1.0287,-0.7898
dsgdb9nsd_092377,-0.7099,0.1147,-0.038
dsgdb9nsd_092378,-4.026,1.2822,0.3986
dsgdb9nsd_092379,-2.8777,1.8397,-0.101
dsgdb9nsd_092381,4.1254,1.3374,1.3112
dsgdb9nsd_092382,3.1088,1.3682,-0.0363
dsgdb9nsd_092383,-0.2144,1.4335,-0.3306
dsgdb9nsd_092384,3.2833,0.5406,0.0541
dsgdb9nsd_092385,-4.412,0.6514,1.6673
dsgdb9nsd_092386,1.173,0.3788,-1.3225
dsgdb9nsd_092389,3.3033,0.964,2.0004
dsgdb9nsd_092390,0.6448,0.1755,0.9642
dsgdb9nsd_092391,-2.7565,1.0448,1.2782
dsgdb9nsd_092392,1.8207,0.6452,0.258
dsgdb9nsd_092393,-1.5797,1.5726,0.5843
dsgdb9nsd_092394,-0.7744,0.1061,0.6699
dsgdb9nsd_092395,-2.7899,1.0173,-0.4339
dsgdb9nsd_092396,2.9006,2.0353,0.2023
dsgdb9nsd_092398,-1.7187,0.3847,-0.6513
dsgdb9nsd_092399,1.0855,2.1192,0.0705
dsgdb9nsd_092400,-2.1454,1.8216,0.4277
dsgdb9nsd_092401,3.2869,1.3483,0.7492
dsgdb9nsd_092406,0.9777,-0.3955,2.8222
dsgdb9nsd_092407,3.0561,0.7009,1.3365
dsgdb9nsd_092411,-1.2103,-1.2907,0.1988
dsgdb9nsd_092412,-3.3523,-0.4307,1.5387
dsgdb9nsd_092413,-2.7039,0.5896,-0.6737
dsgdb9nsd_092415,-2.5453,-1.3779,-1.1121
dsgdb9nsd_092416,-2.9172,-0.0825,0.4665
dsgdb9nsd_092417,-1.3077,-0.8988,1.2283
dsgdb9nsd_092418,-1.3543,-0.0973,0.1111
dsgdb9nsd_092419,-0.326,0.1852,-0.9457
dsgdb9nsd_092421,-2.3769,0.7598,-0.6633
dsgdb9nsd_092422,-2.5445,-1.1318,-0.7626
dsgdb9nsd_092426,1.2535,-0.1984,1.064
dsgdb9nsd_092429,2.6977,-0.0134,-0.0557
dsgdb9nsd_092431,1.8291,1.6282,-0.9792
dsgdb9nsd_092433,1.4284,0.7203,0.1541
dsgdb9nsd_092434,2.2662,0.2712,-1.6852
dsgdb9nsd_092435,1.4538,1.6939,-0.1214
dsgdb9nsd_092436,2.6752,0.8377,-0.073
dsgdb9nsd_092438,-0.2036,2.1221,0.3259
dsgdb9nsd_092439,1.7723,-0.2435,2.7493
dsgdb9nsd_092440,0.4722,1.6015,1.0526
dsgdb9nsd_092441,2.5093,-0.9069,0.9596
dsgdb9nsd_092444,0.6469,-0.7054,1.8871
dsgdb9nsd_092445,-0.1237,-0.0689,-0.0519
dsgdb9nsd_092447,-1.0748,-0.764,0.9632
dsgdb9nsd_092448,-0.7901,-0.5522,-0.2755
dsgdb9nsd_092449,-0.2647,-1.4953,-0.7577
dsgdb9nsd_092451,0.3736,0.5052,1.3029
dsgdb9nsd_092454,0.2324,0.1529,0.5615
dsgdb9nsd_092455,-0.5709,-0.8114,-2.1833
dsgdb9nsd_092457,2.0529,0.1348,-0.4322
dsgdb9nsd_092458,-1.0599,0.0442,1.5133
dsgdb9nsd_092459,-1.2189,-1.3387,0.6468
dsgdb9nsd_092460,-1.1981,-1.3548,0.741
dsgdb9nsd_092463,-0.6322,-0.3646,-1.3645
dsgdb9nsd_092464,-0.4657,0.4242,1.2129
dsgdb9nsd_092465,-0.8289,0.6605,-0.3051
dsgdb9nsd_092466,0.1356,2.0411,-0.5858
dsgdb9nsd_092467,1.1483,-0.1774,1.2919
dsgdb9nsd_092468,0.1309,1.1365,-0.6224
dsgdb9nsd_092469,-2.1408,-0.487,-0.5746
dsgdb9nsd_092471,-0.0448,0.0033,-0.0617
dsgdb9nsd_092473,0.4366,-0.5055,1.3027
dsgdb9nsd_092476,-2.0157,-0.9028,-0.5787
dsgdb9nsd_092477,0.4518,2.008,-0.3409
dsgdb9nsd_092478,0.6081,-0.4231,1.1451
dsgdb9nsd_092479,-0.6955,0.2,2.0495
dsgdb9nsd_092480,-0.0005,1.0117,-0.1965
dsgdb9nsd_092481,-0.1785,1.1357,1.6703
dsgdb9nsd_092483,0.3567,0.6209,-0.7332
dsgdb9nsd_092485,-0.3543,-0.9096,-0.9148
dsgdb9nsd_092487,0.2667,-1.5939,1.3409
dsgdb9nsd_092489,1.7156,1.8299,0.7229
dsgdb9nsd_092490,-1.7159,0.2207,-1.3223
dsgdb9nsd_092493,2.2173,-1.1799,0.8832
dsgdb9nsd_092495,0.4879,-0.8431,0.4362
dsgdb9nsd_092496,0.1284,-0.6199,-2.3486
dsgdb9nsd_092500,-0.9647,-0.1746,1.4785
dsgdb9nsd_092501,0.6143,1.7478,-0.2811
dsgdb9nsd_092502,-0.3002,-0.6315,0.7762
dsgdb9nsd_092503,0.0113,0.5343,-0.5852
dsgdb9nsd_092504,-0.7954,0.5341,-0.3577
dsgdb9nsd_092508,0.2007,1.1499,0.0171
dsgdb9nsd_092509,-0.0251,0.0573,0.1378
dsgdb9nsd_092511,-0.0664,1.4853,0.2348
dsgdb9nsd_092514,-1.8137,-2.8772,-1.5424
dsgdb9nsd_092522,-1.0935,-3.9861,0.8014
dsgdb9nsd_092524,0.249,-2.4059,1.1461
dsgdb9nsd_092525,2.6227,-0.7772,1.0243
dsgdb9nsd_092526,-3.3472,-1.8738,-0.2391
dsgdb9nsd_092527,1.713,-2.3672,1.7381
dsgdb9nsd_092528,1.2857,-0.1181,2.2174
dsgdb9nsd_092529,-0.3479,-0.601,-0.0454
dsgdb9nsd_092530,-1.169,-0.7629,-0.975
dsgdb9nsd_092531,-0.186,-1.1002,-2.2366
dsgdb9nsd_092533,-0.0488,-0.0105,-0.2278
dsgdb9nsd_092535,-0.8384,-1.4599,0.4301
dsgdb9nsd_092536,2.3253,1.4522,0.5781
dsgdb9nsd_092537,-1.1031,-0.6074,-1.2629
dsgdb9nsd_092540,0.9394,0.668,-0.4612
dsgdb9nsd_092541,-0.315,-0.2813,-0.7714
dsgdb9nsd_092542,-1.2448,-0.639,-0.289
dsgdb9nsd_092544,1.4056,0.9528,-1.3738
dsgdb9nsd_092546,-0.0936,-0.1596,-0.1651
dsgdb9nsd_092547,-1.3638,-0.9283,1.1724
dsgdb9nsd_092548,-0.9574,1.3151,0.4892
dsgdb9nsd_092549,-0.1519,0.8417,-0.4642
dsgdb9nsd_092552,0.1371,-0.5213,0.4088
dsgdb9nsd_092553,0.5268,1.7064,-0.2317
dsgdb9nsd_092562,-0.4382,1.1611,-0.5567
dsgdb9nsd_092565,-1.986,0.827,1.8763
dsgdb9nsd_092566,1.0989,0.2321,1.4529
dsgdb9nsd_092567,-0.0828,1.1637,0.2791
dsgdb9nsd_092568,-0.4842,2.8589,-0.1288
dsgdb9nsd_092569,-0.3516,-0.0591,0.1073
dsgdb9nsd_092570,-1.3846,3.5041,-0.5118
dsgdb9nsd_092571,-1.0103,1.379,0.1146
dsgdb9nsd_092574,-0.1652,0.8378,1.0279
dsgdb9nsd_092575,-1.0107,2.1477,1.1342
dsgdb9nsd_092576,-0.0218,0.1837,-0.1099
dsgdb9nsd_092578,-0.2179,0.6002,-0.8997
dsgdb9nsd_092579,0.0066,-2.482,0.7404
dsgdb9nsd_092580,0.3222,0.8238,0.9763
dsgdb9nsd_092581,0.5148,-0.9233,0.9631
dsgdb9nsd_092582,-0.003,0.7508,1.2816
dsgdb9nsd_092583,0.9631,-0.3759,-1.0121
dsgdb9nsd_092584,0.1918,3.1379,-0.0638
dsgdb9nsd_092586,1.4923,0.0515,-0.354
dsgdb9nsd_092588,-0.1868,1.5884,1.6534
dsgdb9nsd_092591,0.0113,0.0573,0.0033
dsgdb9nsd_092592,0.4385,-0.2993,1.1484
dsgdb9nsd_092593,-0.3794,-0.5313,-1.1012
dsgdb9nsd_092596,1.2465,0.4627,0.7295
dsgdb9nsd_092597,0.0143,0.2142,1.0198
dsgdb9nsd_092598,-1.0915,-0.009,0.6623
dsgdb9nsd_092599,-0.15,1.2211,1.0459
dsgdb9nsd_092601,-0.5023,0.7589,-0.1652
dsgdb9nsd_092604,-1.3366,1.0546,-0.0708
dsgdb9nsd_092605,-1.0506,-0.6045,0.9236
dsgdb9nsd_092606,0.3103,0.5029,0.634
dsgdb9nsd_092608,-0.3516,-0.0178,-0.0358
dsgdb9nsd_092610,1.5555,0.0092,-0.242
dsgdb9nsd_092611,0.1187,1.2783,-0.4789
dsgdb9nsd_092613,1.7664,3.5395,0.3622
dsgdb9nsd_092614,-0.8704,1.2966,0.2537
dsgdb9nsd_092615,1.0522,1.5262,-0.1481
dsgdb9nsd_092616,-0.2292,2.8768,0.0633
dsgdb9nsd_092617,-2.0597,-0.0163,0.4584
dsgdb9nsd_092619,1.5814,1.2737,0.0106
dsgdb9nsd_092621,0.483,1.344,0.2409
dsgdb9nsd_092622,-0.6681,1.3451,-0.1342
dsgdb9nsd_092623,-0.2104,2.6466,-0.124
dsgdb9nsd_092624,1.6229,-0.0009,0.3492
dsgdb9nsd_092626,0.1581,0.2525,-0.7894
dsgdb9nsd_092627,1.7096,-0.0002,-0.1561
dsgdb9nsd_092628,0.9187,-0.0062,0.5535
dsgdb9nsd_092630,-0.3393,1.0396,0.9541
dsgdb9nsd_092632,1.3395,1.015,1.1195
dsgdb9nsd_092633,2.0478,-0.7186,-1.147
dsgdb9nsd_092635,-1.4506,-0.0738,0.4433
dsgdb9nsd_092636,0.7142,0.9933,0.275
dsgdb9nsd_092637,-0.9753,1.36,-0.1621
dsgdb9nsd_092640,-0.5095,1.002,-0.5483
dsgdb9nsd_092641,-1.9405,0.6969,-0.1655
dsgdb9nsd_092642,-0.9614,0.7266,0.7005
dsgdb9nsd_092644,0.0188,-0.005,0.0989
dsgdb9nsd_092645,-0.8192,0.8593,0.3105
dsgdb9nsd_092647,-0.8181,0.0764,1.0947
dsgdb9nsd_092648,0.1018,1.1151,1.3366
dsgdb9nsd_092649,0.3059,0.774,0.9401
dsgdb9nsd_092650,-0.1468,0.233,0.0895
dsgdb9nsd_092652,0.3837,1.1029,0.9738
dsgdb9nsd_092655,-0.6795,-1.2732,1.8625
dsgdb9nsd_092656,-0.46,0.0991,2.0426
dsgdb9nsd_092658,-1.0045,0.2259,2.0836
dsgdb9nsd_092659,1.6011,-0.1377,-0.2922
dsgdb9nsd_092660,1.2514,1.4468,-1.24
dsgdb9nsd_092661,-1.0045,1.526,1.9683
dsgdb9nsd_092662,-0.8951,1.3792,1.9078
dsgdb9nsd_092663,-1.6881,1.0733,1.3809
dsgdb9nsd_092664,1.0664,0.4598,-1.63
